codigo,descripcion_producto
7501206697252,Juego de 2 llaves individuales para lavabo maneral de acrilico juego de 2 piezas Basic
7501206664445,Juego de 4 desarmadores mango de PVC Pretul
7506240619079,Juego de 5 pinceles Pretul
7506240614357,Juego de 7 desarmadores de caja Pretul
7501206643501,Juego de 8 llaves allen tipo llavero mm
7501206643495,Juego de 8 llaves allen tipo llavero std
7506240639633,Juego de accesorios para tanque bajo economico
7501206680773,Juego de autocle de 70 piezas mixto 1/4″ y 3/8″
7501206640579,Juego de llaves torx 8 piezas tipo navaja cuerpo
7506240618553,Juego de terminales para bateria laton poste superior
7501206643044,Juegos de 10 dados largos mm
7501102614001,Kola loka goterito
7501102610003,KRAZY KOLA LOKA 2GRS
7501206663370,Lampara ahorradora circular de 22 W luz de dia
7501206657515,Lampara ahorradora doble de 13 W luz calida
7501206699072,Lampara ahorradora espiral alta potencia de 45 W luz de dia diametro T4
48222,Lampara ahorradora espiral base mogul E39 65 W luz de dia
7506240626626,Lampara ahorradora espiral de 11 W luz de dia
7506240626633,Lampara ahorradora espiral de 13 W luz de dia
7501206663400,Lampara ahorradora espiral de 15 W luz de dia
7501206663417,Lampara ahorradora espiral de 20 W luz de dia
7501206663431,Lampara ahorradora espiral de 24 W luz de dia
7501206699522,Lampara ahorradora espiral de 28 W luz de dia
7506240634539,Lampara ahorradora espiral mini  diamero T2 25 W luz de dia
7506240625285,Lampara ahorradora espiral mini diamero T2 11 W luz de dia
7506240625308,Lampara ahorradora espiral mini diamero T2 13 W luz de dia
7501206663394,Lampara ahorradora espiral mini diamero T2 15 W luz de dia
7501206690970,Lampara ahorradora espiral mini diamero T2 20 W luz de dia
7501206699133,Lampara ahorradora espiral mini diamero T2 23 W luz de dia
7501206690932,Lampara ahorradora espiral mini diamero T2 5 W luz de dia
7501206663387,Lampara ahorradora espiral mini diamero T2 7 W luz de dia
7506240625261,Lampara ahorradora espiral mini diamero T2 9 W luz de dia2
7501206661819,Lampara ahorradora tipo globo de 17 W luz de dia
7501206699546,Lampara ahorradora triple de 15 W luz de dia diametro T3
7501206663479,Lampara ahorradora triple de 20 W luz de dia diametro T4
754802746818,Lampara colgante 1L satin niquel
7506240633556,Lampara de led tipo bulbo de 12 W luz de dia
7506240633303,Lampara de led tipo bulbo de 6 W luz de dia
7506240633327,Lampara de led tipo bulbo de 9W luz de dia
7506240638452,Lampara de led tipo MR 16 base GX5.3 4W luz calida
7506240638469,Lampara de led tipo MR 16 base GX5.3 4W luz de dia
7506240638483,Lampara de led tipo MR 16 base GX5.3 6W luz de dia
7506240617990,Lampara de petroleo roja
886316081984,Lampara de techo 1L E27
659936284208,Lampara de techo acabado en blanco
754802218049,Lampara de techo acabado niquel satinado
7506240619864,Lampara incandescente base E12 de 7.5 W transparente
6940500303796,Lampara para exterior vaso blanco
6940500303789,Lampara para exterior vaso negro
754802784247,Lampara para exterior vaso niquel satinado
7501116707676,Lampara plafon oxford chico
7506240608820,Lampara recargable 180 lumenes 3 leds alta potencia
7501206686287,Lata de gas valvula roscada
7501206677513,Lentes de seguridad tradicionales transparente
7501206628294,Lentes de seguridad gris vision
7506240619888,Lentes de seguridad intrepid gris
7501206628287,Lentes de seguridad vision transparente
17501206685355,Lija de agua grano 100
17501206685386,Lija de agua grano 120
17501206685393,Lija de agua grano 150
17501206685409,Lija de agua grano 180
17501206685416,Lija de agua grano 220
17501206685423,Lija de agua grano 240
17501206685430,Lija de agua grano 280
17501206685447,Lija de agua grano 320
17501206685454,Lija de agua grano 360
17501206685461,Lija de agua grano 400
17501206685478,Lija de agua grano 500
17506240624667,Lija de agua grano 60
17501206685485,Lija de agua grano 600
17501206685348,Lija de agua grano 80
17501206622787,Lija de agua microfina grano 1200
17506240624674,Lija de agua microfina grano 1500
17501206685256,Lija de esmeril negra grano 120
17501206685218,Lija de esmeril negra grano 36
17501206685249,Lija de esmeril negra grano 80
17501206665722,Lija para madera papel cabinet grano 100
17501206685317,Lija para madera papel cabinet grano 120
17501206685324,Lija para madera papel cabinet grano 150
17501206685270,Lija para madera papel cabinet grano 40
17501206685225,Lija para madera papel cabinet grano 50
17501206685294,Lija para madera papel cabinet grano 80
7501206603260,Lija para plomero en rollo de 45 m 1 1/2″ grano 120
7501206648018,Lima de triangulo pesado bastarda 6″
7501206648025,Lima de triangulo pesado bastarda 7″
7506240626398,Lima para motosierra 3/16″ profesional
7506240626381,Lima para motosierra 5/32″ profesional
7501206624210,Lima triangulo pesado 6″ con mango
7501206624227,Lima triangulo pesado 7″ con mango
7506240617310,Limpiador de carburador 470 ml
7506240630500,Linterna de aluminio para cabeza recargable 100 lumenes led Cree alta luminosidad
7501206673393,Linterna plastica recargable 50 lumenes 11 leds
7506240608554,Linterna recargable de 4 leds
7501206668054,Linterna recargable de 5 leds pretul
7506240608837,Linterna recargable de leds 145 lumenes pretul
7501206674369,Llana canto dentado cuadrado mango de madera 10 remaches
7501206631904,Llana canto recto mango de madera
7501206635186,Llana canto recto mango plastico
11852,Llanta completa neumatica reforzada 16″ x 4″
11850,Llanta sin camara neumatica reforzada 16″ x 4″
7501206645031,Llave ajustable (perico) cromado 6″
7506240628255,Llave angular” CPVC
7501206695944,Llave angular compacta 1/4 de vuelta sin contratuerca
7501206647165,Llave combinada extralarga standard 1/2″
7501206647127,Llave combinada extralarga standard 1/4″
7501206647202,Llave combinada extralarga standard 3/4″
7501206647141,Llave combinada extralarga standard 3/8″
7501206647134,Llave combinada extralarga standard 5/16″
7501206645116,Llave combinada standard 1/2″
7501206645079,Llave combinada standard 1/4″
7501206645154,Llave combinada standard 3/4″
7501206645093,Llave combinada standard 3/8″
7501206645130,Llave combinada standard 5/8″
7501206671450,Llave de cruz 18″ Pretul
7501206643471,Llave de cruz 18″ Truper
7501206658871,Llave de esfera 1/2″ de zinc pretul
7506240630470,Llave de nariz para jardin 1/2″ plastica pretul
7501206697245,Llave individual para lavabo maneral metalico juego de 2 pzas Basic
7501206697412,Llave para empotrar roscable maneral metalico juego de 2 pzas Basic
7501206697405,Llave para empotrar soldable maneral de acrilico juego de 2 pzas Basic
7501206697399,Llave para empotrar soldable maneral metalico juego de 2 pzas Basic
7506240600527,Llave para fregadero 1/2″
7501206695760,Llave para manguera de laton 1/2″ 120 g
7506240608004,Llave para manguera de laton 1/2” 100 g pretul
7501206695753,Llave para manguera de laton cromado 1/2″ 130 g
7501206603109,Llave para tanque de gas
7501206643488,Llave para tanque de gas
7501206643242,Llave para tubo stilson 10″ pretul
7501206640456,Llave para tubo stilson 12″ Truper
7501206643259,Llave para tubo stilson 12″ pretul
7501206641453,Llave para tubo stilson 24″ Truper
7501206638996,Lona azul de 3 x 3 m 110 g/m²
7506240615477,Lona azul de 4 x 4 m 110 g/m²
7506240615491,Lona azul de 5 x 5 m 110 g/m²
7501206638941,Lona reforzada color gris de 5 x 6 m 180 g/m²
7506240636267,Lona uso rudo verde olivo 240 g/m² 3 x 4 m
7506240638537,Luminario de emergencia recargable 200 lumenes 6 leds alta potencia
7506240608448,Luminario de emergencia recargable 250 lumenes 16 leds
7501206657577,Luminario de sobreponer 2 x 32 W
7506240626527,Luminario decorativo 2 x 60 W
7506240626534,Luminario decorativo 2 x 60 W
7506240626541,Luminario decorativo 60 W
7506240621294,Luminario empotrado fijo blanco
7506240621300,Luminario empotrado fijo negro
7506240621317,Luminario empotrado fijo satinado
7506240636212,Luminario empotrado redondo con leds panel ultra delgado 6 W
7501206690321,Luminario para gabinete 28 W
9008606112388,Luminario sencillo de techo
7506240608868,Luminario suburbano estandar de policarbonato 45 W
7501206690079,Luminario tipo plafon cuadrado con lampara ahorradora 22 W
7506240611004,Luminario tipo plafon redondos con lampara ahorradora 16 W
7501206610053,Machete estandar cacha naranja 16″
7501206610077,Machete estandar cacha naranja 20″
7501206612330,Machete estandar cacha naranja 24″
7501206612347,Machete estandar cacha naranja 26″
42952,Malla ciclonica de acero galvanizado 1 m x 20 m abertura 63 mm calibre 12.5
42954,Malla ciclonica de acero galvanizado 1.5 m x 20 m abertura 63 mm calibre 12.5
42956,Malla ciclonica de acero galvanizado 2 m x 20 m abertura 63 mm calibre 12.5
44655,Malla hexagonal de acero galvanizado 0.90 m x 45 m 13 mm de abertura calibre 23
44655S,Malla hexagonal de acero galvanizado 0.90 m x 45 m 13 mm de abertura calibre 23
44656,Malla hexagonal de acero galvanizado 1 m x 45 m 25 mm de abertura calibre 22
44658,Malla hexagonal de acero galvanizado 1.50 m x 45 m 25 mm de abertura calibre 22
44662,Malla hexagonal de acero galvanizado 1.50 m x 45 m 50 mm de abertura calibre 20
44957,Malla mosquitera plastica gris de 0.6 m x 30 m
44958,Malla mosquitera plastica gris de 0.75 m x 30 m
44959,Malla mosquitera plastica gris de 0.9 m x 30 m
44960,Malla mosquitera plastica gris de 1.05 m x 30 m
44961,Malla mosquitera plastica gris de 1.2 m x 30 m
44962,Malla mosquitera plastica gris de 1.5 m x 30 m
44954,Malla mosquitera plastica verde de 1.2 m x 30 m
7501206691281,Mango de reposicion para pala T-2000 Y
7501206675540,Mango de reposicion para zapapico y pico 5 y 7 Lb
7501206653364,Manguera armada reforzadas 3 capas conexiones de laton 1/2″ 10 m
17501206697693,Manguera de nivel rollo de 100 m 3/8″
7501206697498,Manguera flexible  trenzado aluminio para W.C. 35 cm Pretul
7501206698075,Manguera flexible Flexilum trenzado aluminio para fregadero 55 cm
7501206698174,Manguera flexible Flexilum trenzado aluminio para gas 1.5 mts
7501206698167,Manguera flexible Flexilum trenzado aluminio para gas 100 cm
7501206698181,Manguera flexible Flexilum trenzado aluminio para gas 200 cm
7501206698198,Manguera flexible Flexilum trenzado aluminio para gas 300 cm
7501206698099,Manguera flexible Flexilum trenzado aluminio para W.C. 35 cm
7506240605430,Manguera flexible Flexilum trenzado aluminio para W.C. 50 cm
7501206697481,Manguera flexible trenzado aluminio para fregadero 55 cm Pretul
7506240607243,Manguera flexible trenzado aluminio para gas 100 cm
7506240607267,Manguera flexible trenzado aluminio para gas 200 cm
7506240607274,Manguera flexible trenzado aluminio para gas 300 cm
7506240607281,Manguera flexible trenzado aluminio para gas 400 cm
7501206697474,Manguera flexible trenzado aluminio para lavabo 40 cm Pretul
25046,Manguera reforzada 3 capas
17501206697815,Manguera super reforzadas 4 capas 1/2″
7506240641650,Manija cilindro metalico acabado cromo mate baño
7506240641643,Manija cilindro metalico acabado cromo mate recamara
7501206630310,Marro octagonal 3 lbs. Mango madera 12″
7501206630327,Marro octagonal 4 lbs. Mango madera 12″
7501206635483,Marro tipo nevada 2 lbs. Mango 11″ pretul
7501206633045,Marro tipo nevada 4 lbs. Mango 11″ pretul
7501206632994,Marro tipo Nevada mango 36″ 10 Lb
7501206632987,Marro tipo Nevada mango 36″ 8 Lb
7501206620557,Martillo pulido uña recta 16 oz
7501206623954,Martillo semipulido uña curva 16 oz
7501206620564,Martillo uña curva 16 oz
7501206623862,Martillo uña curva 16 oz mango tubular
7501206623879,Martillo uña recta 16 oz mango tubular
7501040300110,Mascarilla desechable paquete c/5
7501206675120,Mascarilla para polvo en caja
7501206645024,Matraca de liberacion rapida cabeza de pera cuadro 3/8″
7506240618010,Mecha de algodon para lampara de petroleo
7501206696538,Mechero para lata roscada
7506240608783,Mensula de acero reforzada color gris 13″ x 20″
7506240608769,Mensula de acero reforzada color gris 8″ x 12″
7506240608776,Mensula de acero reforzada color gris 10″ x 16″
7501206693575,Mensulas de acero 10 x 12″ blanco
7501206693490,Mensulas de acero 4 x 5″ blanco
7501206693537,Mensulas de acero 6 x 8″ blanco
7501206697238,Mezcladora 4″ para lavabo nariz larga Basic
7501206697221,Mezcladora 4″ para lavabo nariz larga cierre de 1/4 de vuelta Basic
7506240624868,Mezcladora 4″ para lavabo tipo bar manerales de cruceta Aqua
7501206697290,Mezcladora 8″ para fregadero cuello largo Basic
7501206697306,Mezcladora 8″ para fregadero cuello largo Basic
49686,Mezcladora 8″ para fregadero manerales de cruceta Aqua
7501206643143,Mini arco de aluminio para segueta 12″
44230S,S Mini-abrazadera reforzada # 4 3/8 – 5/8″
7501206693926,Mini-abrazadera reforzada # 4 3/8 – 5/8″ bolsa 10
16295,Motosierra electrica 1600 W 18″
7501206690093,Muelas para berbiqui 12″
55565,Muestrario exhibidor de brocas de alta velocidad
55564,Muestrario exhibidor de brocas para concreto
7501206691564,Mufa con abrazadera para tubo 1-1/4″ voltech
7501206657379,Multicontacto triple tipo bisagra entradas laterales
7501206657423,Multicontacto triple reforzado de ABS/PVC solido 2 polos + tierra tipo Y
7501206661673,Multicontactos domesticos 4 entradas
7501206661680,Multicontactos domesticos 6 entradas
7506240616535,Multiherramienta 12 Funciones
7501206625453,Multimetro digital
7501206673287,Navaja abatible 4″
7506240630043,Niple terminal con espiga 3/8″ x 3/8″
7506240627203,Niple acero inoxidable diametro 1/2″ 3″
7506240627104,Niple acero inoxidable diametro 3/4″ 3″
7501206632482,Nivel 12″
7501206668511,Nivel 12″ pretul
7501206630402,Nivel 14″
7501206630419,Nivel 18″
7501206668535,Nivel 18″ pretul
7501206630426,Nivel 24″
7501206635148,Nivel 36″
7506240638315,Nivel laser 10 m
7501206635292,Nivel torpedo 9″ pretul
17501206614928,Nudo universal cuadro 1/4″
7501206646205,Pala cajuelera cuadrada puño “d”
7501206645727,Pala cajuelera redonda puño “d”
7501206633380,Pala cuadrada puño Y pretul
7501206613030,Pala redonda puño “d” mango 28-1/2″ pretul
7501206622926,Pala t-2000 carbonera chica puño “y”
7501206630518,Pala t-2000 cuadrada puño “y” mango 29-1/2″
7501206610114,Pala t-2000 redonda puño “y” mango 29-1/2″
7506240620037,Palanca de ABS cromado
7501206699263,Palanca metalica cromada
7506240606253,Parilla de gas 2 quemadores color avena
7506240606284,Parrilla de gas con 4 quemadores color avena
7506240600596,Parrilla electrica sencilla redonda
7501206676349,Pasador de cromo 2″
7501206676356,Pasador de cromo 3″
7501206676363,Pasador de cromo 4″
7506240625773,Pasta para soldar 60 g
7506240613695,Pegamento para CPVC en tubo de 50 g
7506240613657,Pegamento para PVC en tubo de 50 g
7501206645055,Perico 10″ cromado en blister pretul
7501206629345,Perico 8″ cromado en blister pretul
7501206629369,Perico profesional 12″ pavonado pretul en blister
7501206675533,Pico-pico 5 lbs mango de madera 36″
7501206611630,Piedra de asentar 152 x 50 x 25mm
7501206611616,Piedra para guadaña 220 x 35 x 16mm grano 150
7506240621584,Pigtails tuerca izquierda
44343S,Pija 8 x 25 mm c/3
44343,Pija 8 x 25 mm caja con 100 pzas
7506240603894,Pija cabeza de cruz punta de broca 1 1/2″
7506240603887,Pija cabeza de cruz punta de broca 1 1/4″
7506240603870,Pija cabeza de cruz punta de broca 1″
7506240603863,Pija cabeza de cruz punta de broca 3/4″
44408,Pija cabeza hexagonal punta de broca con rondana 1 1/2″
44408S,Pija cabeza hexagonal punta de broca con rondana 1 1/2″
44407,Pija cabeza hexagonal punta de broca con rondana 1 1/4″
44406,Pija cabeza hexagonal punta de broca con rondana 1″
44406S,Pija cabeza hexagonal punta de broca con rondana 1″
44409,Pija cabeza hexagonal punta de broca con rondana 2″
44405,Pija cabeza hexagonal punta de broca con rondana 3/4″
44403,Pija cabeza hexagonal punta de broca 1 1/2″
44402,Pija cabeza hexagonal punta de broca 1 1/4″
44401,Pija cabeza hexagonal punta de broca 1″
44404,Pija cabeza hexagonal punta de broca 2″
44404S,Pija cabeza hexagonal punta de broca 2″
44400,Pija cabeza hexagonal punta de broca 3/4″
44348,Pija multiusos No.10 1″
7501206685679,Pija multiusos No.10 2″
44339,Pija multiusos No.6 1 1/2″
44339S,Pija multiusos No.6 1 1/2″ C/3
44338,Pija multiusos No.6 1 1/4″
7501206685136,Pija multiusos No.6 1″
44335,Pija multiusos No.6 1/2″
44335S,Pija multiusos No.6 1/2″ PAR
7501206685303,Pija multiusos No.8 1 1/2″
7501206685204,Pija multiusos No.8 1 1/4″
7501206685631,Pija multiusos No.8 1 3/4″
7501206685648,Pija multiusos No.8 2″
44415S,Pija para lamina #8 1″
44415,Pija para lamina #8 1″ caja con 200 pzas
44412,Pija para lamina #8 1/2″ caja con 200 pzas
44411,Pija para lamina #8 3/8″ caja con 200 pzas
44423,Pija para lamina cabeza combinada No.10 1″ caja c/150 pzas
44420,Pija para lamina cabeza combinada No.10 1/2″
44420S,Pija para lamina cabeza combinada No.10 1/2″
44426,Pija para lamina cabeza combinada No.10 2″
44422,Pija para lamina cabeza combinada No.10 3/4″
44422S,Pija para lamina cabeza combinada No.10 3/4″
44421,Pija para lamina cabeza combinada No.10 5/8″
44421S,Pija para lamina cabeza combinada No.10 5/8″
44430,Pija para lamina cabeza combinada No.12 1 1/2″
44429,Pija para lamina cabeza combinada No.12 1 1/4″
44429S,Pija para lamina cabeza combinada No.12 1 1/4″
44428,Pija para lamina cabeza combinada No.12 1″
44431,Pija para lamina cabeza combinada No.12 2″
44427,Pija para lamina cabeza combinada No.12 3/4″
44435,Pija para lamina cabeza combinada No.14 1 1/2″
44433,Pija para lamina cabeza combinada No.14 1″
44436,Pija para lamina cabeza combinada No.14 2″
44432,Pija para lamina cabeza combinada No.14 3/4″
7501206686843,Pija para lamina cabeza combinada No.8 1 1/2″
44416,Pija para lamina cabeza combinada No.8 1 1/4″
44416S,Pija para lamina cabeza combinada No.8 1 1/4″
44419,Pija para lamina cabeza combinada No.8 2 1/2″
44418,Pija para lamina cabeza combinada No.8 2″
44414,Pija para lamina cabeza combinada No.8 34″
44413,Pija para lamina cabeza combinada No.8 5/8″
7506240602927,Pija para sanitario
44893,Pija plana combinada (cuadro + phillips) 1 1/2″
44893S,Pija plana combinada (cuadro + phillips) 1 1/2″ C/3
44892,Pija plana combinada (cuadro + phillips) 1 1/4″
44892S,Pija plana combinada (cuadro + phillips) 1 1/4″ PAR
44894,Pija plana combinada (cuadro + phillips) 1 3/4″
44891,Pija plana combinada (cuadro + phillips) 1″
44891S,Pija plana combinada (cuadro + phillips) 1″
44896,Pija plana combinada (cuadro + phillips) 2 1/2″
44890,Pija plana combinada (cuadro + phillips) 3/4″
44890S,Pija plana combinada (cuadro + phillips) 3/4″ PAR
44895,Pija tipo quadrex 8×2″
7501206657669,Pila alcalina 9 V
7501206657621,Pilas alcalinas tamaño AA
7501206657638,Pilas alcalinas tamaño AAA
7501206657645,Pilas alcalinas tamaño C
7501206657652,Pilas alcalinas tamaño D
7501206611203,Pintura en Aerosol color metalico 400 ml oro
7501206685860,Pintura en Aerosol color metalico 400 ml plata
7501206685051,Pintura en Aerosol color solido 400 ml azul holandes
7501206684993,Pintura en Aerosol color solido 400 ml blanco brillante
7501206685013,Pintura en Aerosol color solido 400 ml blanco mate
7501206684986,Pintura en Aerosol color solido 400 ml negro brillante
7501206684962,Pintura en Aerosol color solido 400 ml rojo
7501206641279,Pinza corte diagonal 5″ mango de vinil
7501206640203,Pinza de chofer 6″ mango de vinil
7501206640210,Pinza de chofer 8″ mango de vinil
7501206643150,Pinza de chofer 6″
7501206643167,Pinza de chofer 8″
7501206678138,Pinza de corte diagonal 7″
7501206643174,Pinza de electricista ligera 8″
7501206643587,Pinza de presion 10″ mordaza curva pretul
7501206640234,Pinza de presion 10″ mordaza recta Truper
7501206678121,Pinza de punta y corte 7″
7501206639382,Pinza profesional p/electricista 9″ c/resorte mango de vinil
7501206635124,Pistola calafateadora lisa pretul
7506240637608,Pistola electrica de pegamento 5/16″ 10w pretul
7501206655252,Pistola metalica p/riego 5″ pretul
7501206678848,Pistola para pintar baja presion vaso de aluminio
7501206687574,Pistola plastica con recubrimiento 2 funciones
7501206654323,Pistola plastica p/riego 5″ pretul
7501206697573,Placa de 1 modulo de aluminio linea economica
7501206697580,Placa de 2 modulos de aluminio linea economica
7501206697597,Placa de 3 modulos de aluminio linea economica
7506240613251,Placa de ABS ciega color marfil. Linea Italiana
7501206690802,Placa de ABS de 1 modulo color marfil. Linea Italiana
7501206690819,Placa de ABS de 2 modulos color marfil. Linea Italiana
7501206690826,Placa de ABS de 3 modulos color marfil. Linea Italiana
7506240625391,Placa de ABS 2 modulos Linea Oslo
7506240625407,Placa de ABS 3 modulos Linea Oslo
7501206659021,Placa duplex de aluminio linea standard
7501206659038,Placa para contacto redondo de aluminio linea standard
7501116707416,Plafon germano blanco
7501206679128,Plomada #1 de zinc
7501206679135,Plomada #2 de zinc
7501206679159,Plomada #4 de zinc
19966,Podadora motor a gasolina 18″ 4 HP
7501206609620,Pomo trubal laton antiguo entrada hermex basic
7501206609613,Pomo trubal laton brillante entrada hermex basic
7501206609583,Pomo trubal laton brillante recamara hermex basic
7501206639627,Poncho o capamanga grueso
7501206680094,Portacandado acero zincado 1-3/4″
7501206680179,Portacandado acero zincado 3-1/4″
7501206680865,Portacandado acero zincado 6″
7501206680100,Portacandado latonado 2-1/2″
7501206680186,Portacandado latonado 4-1/2″
7506240620327,Portalampara con sensor de movimiento
7501206658222,Portalampara de baquelita cadena y doble contacto (ladron) cafe
7501206658253,Portalampara de baquelita cadena y doble contacto (ladron) marfil
7501206658123,Portalampara de baquelita con interruptor de barra
7501206658277,Portalampara de baquelita con interruptor de cadena
7501206658239,Portalampara de baquelita con interruptor de llave
7501206658215,Portalampara de baquelita doble contacto (ladron) cafe
7501206658246,Portalampara de baquelita doble contacto (ladron) marfil
7501206658369,Portalampara de porcelana cuadrado
7501206658413,Portalampara de porcelana para candil
7501206658376,Portalampara de porcelana 3-1/2″ circular voltech
7501206658383,Portalampara de porcelana 4-1/2″ circular voltech
7501206658208,Portalampara de PVC para intemperie
7506240618195,Portalampara irrompible sencillo
7501400636729,Portalampara para foco tradicional BTICINO
7506240620112,Portarollo acabado cromo Element Element
7506240636588,Prensa de hierro nodular 4″ pretul
7506240636601,Prensa de hierro nodular 6″ pretul
7501206671931,Probador de corriente alterna 14cm
7501206671948,Probador de corriente alterna 19cm
7501206610978,Probador de corriente directa con caiman 20cm cable de 1 m
7501206610985,Probador de corriente directa con caiman 20cm cable de 1.5 m
7506240600367,Punta pol de 1/4″ de rosca 12 cm
7506240600350,Punta pol de 1/4″ de rosca 6 cm
7506240600381,Punta pol de 3/8″ de espiga 12 cm
7506240600374,Punta pol de 3/8″ de espiga 6 cm
7506240619994,Rafia color blanco calibre 2.2 g/m 230 m
7506240620006,Rafia colores surtidos calibre 2.2 g/m 230 m
7501206652244,Rastrillo jardinero 16 dientes mango fibra de vidrio 60″
7501206610152,Rastrillo recto 16 dientes mango fresno americano cabeza 16 1/2″
7501206634776,Rayador 11 x 5″ aluminio
7506240636441,Recogedor plastico con baston metalico
7506240628187,Reduccion bushing de CPVC de 1″
7506240628163,Reduccion bushing de CPVC de 1/2″
7506240628170,Reduccion bushing de CPVC de 3/4″
7506240623755,Regadera 2″ Basic
7501206697382,Regadera cuadrada 2″ Aqua
7501206697351,Regadera redonda cabeza abs 2-1/2″ basic
7501206697375,Regadera redondas 3 1/2″ Aqua
7506240600183,Regulador para gas 1 via
7506240600190,Regulador para gas 2 vias
7501206640654,Remachadora 9″ profesional
7501206646229,Remachadora con remaches
7501206699829,Remache con diametro 3/16″ agarre 3/8″
7501206699669,Remaches con espiga 3.2×11.10m bolsa con 50
7501206699676,Remaches con espiga 3.2×12.7mm bolsa con 50
7501206699683,Remaches con espiga 3.2×16.1mm bolsa con 50
7501206699638,Remaches con espiga 3.2×6.4mm bolsa con 50
7501206699645,Remaches con espiga 3.2×8.00mm bolsa con 50
7501206699652,Remaches con espiga 3.2×9.6mm bolsa con 50
7501206699706,Remaches con espiga 4 x 10.20mm bolsa con 50 pzas
7501206699690,Remaches con espiga 4 x 10mm bolsa con 50 pzas
7501206699713,Remaches con espiga 4 x 13.4mm bolsa con 50 pzas
7501206699751,Remaches con espiga 4.8×14.5mm bolsa con 50
7501206699737,Remaches con espiga 4.8×8.00mm bolsa con 50
7501206699720,Remaches con espiga 4×16.50mm bolsa con 50
7501206645420,Repuesto de barras para pistola pipe-5/16 12 pzas
7501206602751,Repuesto felpa suave 9″ lisa espesor 5/8″
7501206664909,Repuesto para fusible de 30 a voltech caja con 50
7501199466163,Resistol 5000 super transparente
7501028815551,Resistol 850 250 grs
7501199465746,Resistol No mas clavos 100 grs
7501199465739,Resistol No mas clavos 360 grs
7501206666920,Resumidero cuadrado de laton 4″ x 4″ Riviera
7506240613329,Resumidero cuadrado de laton 4″ x 4″ Riviera
7501206667798,Resumidero cuadrado de laton 6″ x 6″ Riviera
7501206699171,Resumidero cuadrado metalico y acero inoxidable 4″ x 4″ Aqua
7506240612575,Resumidero redondo de polipropileno y acero inoxidable 3 3/4″ Basic
7501206602652,Rodillo felpa suave superficie lisa 9″ espesor 5/8″
7501206686591,Roseta doble para extension 4 contactos
7501206686584,Roseta sencilla para extension 4 contactos
7506240624929,Rotomartillo 1/2″ industrial 650 W
7506240641841,Rotomartillo 1/2″ profesional 550 W
7506240641858,Rotomartillo 1/2″ profesional 650 W
7501206698969,Sapo de PVC
7501206642108,Segueta bimetalica para arco 18 dpp
7501206642115,Segueta bimetalica 24 dpp
7506240602071,Sellador acrilico 280 ml transparente
7501206608432,Sellador de silicon para altas temperaturas 85 g negro
7501206683729,Sellador transparente 100% de silicon 85 gr
7506240621560,Sensor de movimiento con alarma y timbre
7501206620717,Serrucho 20′ dorado 7 dpp
7501206622704,Serrucho 24′ dorado 6 dpp
7501206650608,Serrucho de poda 12″ tradicional 7 dpp
7501206650615,Serrucho de poda 14″ tradicional 6 dpp
7501206633403,Set de 4 cuñas
7506240607182,Sierra caladora profesional 550 W
7501206678749,Sierra circular para madera Ø 7 1/4 20 dpp
7501206650455,Silicon 100% para baños y cocina transparente
7501206622735,Soldadura con nucleo de resina 50/50 para tuberia hidraulica
7501206675519,Talacho-hacha 5 lbs mango de madera 36″
7506240622970,Talacho-hacha 5 lbs. Mango madera 36″ pretul
7501206675526,Talacho-pico 5 lbs mango de madera 36″
7506240622963,Talacho-pico 5 lbs mango madera 36″ pretul
7501206697979,Tapa de acero para caja 3×3″
7501206697962,Tapa de acero para caja 4×4″
7506240606871,Tapa de acero para caja octagonal 4×4″
7506240627333,Tapon capa 1″
7506240627319,Tapon capa 1/2″
7506240627326,Tapon capa 3/4″
7506240627890,Tapon de CPVC de 1″
7506240627876,Tapon de CPVC de 1/2″
7506240627883,Tapon de CPVC de 3/4″
47491,Tapon hembra acero inoxidable 1/2″
7506240626886,Tapon hembra acero inoxidable 3/4″
7506240626916,Tapon hembra acero inoxidable 3/4″
47494,Tapon macho acero inoxidable 1/2″
44199S,Taquete de 1/4″ de plastico
7501206674246,Taquete de 1/4″ de plastico bolsa 50 piezas
7501206685938,Taquete de expansion 1/4″ con tornillo bolsa 4 pzas
7501206685952,Taquete de expansion 1/4″ bolsa 4 piezas
7501206685976,Taquete de expansion 3/8″ bolsa 4 piezas
7501206685969,Taquete de expansion 5/16″ bolsa 4 piezas
7501206685945,Taquete de expansion 5/16″ con tornillo bolsa 4
7501206674260,Taquete plastico de 3/8″
44200S,Taquete plastico de 5/16″
7501206674253,Taquete plastico de 5/16″
7506240600879,Tarja de empotrar 100 x 51 cm tina derecha
49173,Tarja de empotrar 100 x 51 cm tina izquierda
49171,Tarja de empotrar 53 x 50 cm
49168,Tarja de empotrar 80×50 cm tina derecha
49167,Tarja de empotrar 80×50 cm tina izquierda
49174,Tarja de empotrar doble tina 84 x 56 cm
7506240627463,Tee reduccion cobre a cobre a cobre 1/2″ x 1/2″ x 3/4″
7506240627470,Tee reduccion cobre a cobre a cobre 3/4″ x 1/2″ x 1/2″
7506240627487,Tee reduccion cobre a cobre a cobre 3/4″ x 1/2″ x 3/4″
7506240627494,Tee reduccion cobre a cobre a cobre 3/4″ x 3/4″ x 1/2″
7506240628156,Tee reducida de CPVC de 1″
7506240628132,Tee reducida de CPVC de 3/4″
